,day,month,year,Cleaned_Tweets,Retweets,Likes
1668,12,7,2022,But Fifth Element was great,207,4836
1669,12,7,2022,Base of the vehicle seems ok by flashlight. I was just out there about an hour ago. We shut down the pad for the night for safety. Will know more in the morning.,551,11621
1670,12,7,2022,"Cool, congrats Now the simulators will have to spend more money on rendering.",1563,41361
1671,12,7,2022,"Rereading The Life of Greece by Durant. In recent months, read American Caesar, Masters of Doom, Not Much of an Engineer, Wages of Destruction and Storm of Steel. Not much book fiction lately. Video games seem to have better stories these days.",418,5461
1672,12,7,2022,YouTube keeps playing me the same annoying scam ads every time I use it. The algorithm is convinced that I can âmake money through Audibleâ â,649,10347
1673,12,7,2022,And too many little red or green LED indicators,233,7867
1674,12,7,2022,I do recommend a lot of books,101,1926
1675,12,7,2022,Not true,9950,258135
1676,12,7,2022,Teslaâs automatic cabin overheat protection should make a real difference with record heatwaves.Ability to adjust activation temperature coming with next software release.,4983,79865
1677,12,7,2022,"Yeah, but too much drama. Do we really want a bull in a china shop situation every single dayAlso, I think the legal maximum age for start of Presidential term should be 69.",957,19106
1678,12,7,2022,"I donât hate the man, but itâs time for Trump to hang up his hat amp sail into the sunset.Dems should also call off the attack â donât make it so that Trumpâs only way to survive is to regain the Presidency.",2872,33898
1679,12,7,2022,"Trump would be 82 at end of term, which is too old to be chief executive of anything, let alone the United States of America.If DeSantis runs against Biden in 2024, then DeSantis will easily win â he doesnât even need to campaign.",3312,33924
1680,12,7,2022,"That is one of the things we will be doing going forward.This particular issue, however, was specific to the engine spin start test Raptor has a complex start sequence. Going forward, we wonât do a spin start test with all 33 engines at once.",335,5638
1681,13,7,2022,  bs,3136,66747
1682,13,7,2022,Thanks for everything you have done for Tesla It has been an honor working with you.,809,27780
1683,13,7,2022,Absolutely. And lithium batteries are the new oil.,2216,33933
1684,13,7,2022,"If testing goes well, as soon as next month",312,5947
1685,13,7,2022,Cool,304,9611
1686,13,7,2022,Gives whole new meaning to Go Pros,4695,107019
1687,13,7,2022,Wow,2008,31374
1688,13,7,2022,A for cinematography,54861,498241
1689,13,7,2022,Imagine if MSNBC did that,14087,189309
1690,13,7,2022,Join our underground movement,868,16830
1691,13,7,2022,Starship launch site tonight,6886,114251
1692,13,7,2022,Excited about  potential,5276,96897
1693,13,7,2022,"Was just up in the booster propulsion section. Damage appears to be minor, but we need to inspect all the engines. Best to do this in the high bay.",1991,44411
1694,13,7,2022,Ancient times,1249,61831
1695,14,7,2022,"10.13 goes to internal beta tomorrow, external next week. Should handle Chuckâs complex left turn.Beta v11 hopefully end of next month, which just amounts to incorporating highway. Importance of âv11â has been reduced by all the 10.x releases. Weâre already mostly at v11.",624,8210
1696,14,7,2022,"Most importantly, we need to delete or thermally protect remaining secondary structure, so we can remove shrouds",607,13321
1697,15,7,2022,Progress,317,7183
1698,15,7,2022,Weâre making progress with Steam integration. Demo probably next month.,1386,28269
1699,15,7,2022,Itâs a flat trade,122,2984
1700,15,7,2022,Autonomous rocket landing on autonomous ship,785,18208
1701,15,7,2022,"Actually true. Then I suggested to the team that it didnât need to be quite so pointy, since thatâs just based on a movie joke, but everyone likes it pointy, so we kept it that way.",590,17493
1702,15,7,2022, bagels,226,4760
1703,15,7,2022,"If inflation calms down, we can lower prices for cars",886,14920
1704,15,7,2022,"Tesla is to protect life on Earth,SpaceX to extend life beyond.",19932,228708
1705,15,7,2022,Dragon launching in 2 mins,3977,50565
1706,15,7,2022,"Mars may be a fixer upper of a planet, but it has great potential",8846,149577
1707,15,7,2022,"Mars is, admittedly, a fixer upper of a planet",191,3784
1708,15,7,2022,The scale is  amp anyone can visit,839,19984
1709,15,7,2022,I wonder if there is a species in the Magellanic Clouds wondering who lives in the big galaxy they orbit,954,19532
1710,15,7,2022,"Some small tubes amp wiring need to be nested in a bigger tube for thermal protection, kinda like conduit in a house. Engines themselves amp booster base are extremely robust. High strength stainless steel is bulletproof to a handgun at 2.5mm thickness. Booster dome is 4mm.",196,3161
1711,15,7,2022,Electric power for booster amp ship is needed even when engines arenât running amp incremental power draw of TVC isnât too bad. We have local supercaps on each engine to deal with power spikes.,175,3466
1712,15,7,2022,"Enabling engines to take the heat without shrouds might save over 10 tons, all things considered.Shrouds are also a risk in that fuel leaks could be contained by the shroud, forming a MOX bomb.Booster is purging all 33 engine shrouds in flight to prevent this.",236,4106
1713,15,7,2022,"All mass necessitated by an engine design should count as engine mass, eg shrouds, TVC hydraulic power or excess purge gas.Raptors in production now have electric TVC, saving over a ton of hydraulics mass on booster.",268,4771
1714,15,7,2022,20 to 30 years from first human landing if launch rate growth is exponential.Assumes transferring 100k each rendezvous and 1M total people needed.,547,8685
1715,16,7,2022,Global _______,1291,27872
1716,16,7,2022,Charlie Ergen is trying steal the 12GHz band meant for space Internet. Not cool.,357,3933
1717,16,7,2022,Write to the  That would be great.,336,3675
1718,16,7,2022,Cumulative tonnage to orbit this year is the right metric,202,4065
1719,18,7,2022,Still needs a few tweaks,196,6266
1720,18,7,2022,A classic ,89,3253
1721,18,7,2022,"I remember the 70âs, which means Iâm definitely not spring chicken",479,12663
1722,18,7,2022,"Arguably, we know more than nothing. âDeath amp taxes are a certaintyâ â BF.",1314,26231
1723,18,7,2022,Also worth getting a particle counter,133,3524
1724,18,7,2022,"Itâs on the future product list. Especially important in places like Austin, which has next-level amounts of pollen in the air.",252,4516
1725,18,7,2022,Things will get wild when Andromeda collides with our galaxy,2035,56056
1726,18,7,2022,"Haha damn, maybe I should take off my shirt more often â free the nip already back in the factory btw",2734,106866
1727,18,7,2022,True. I have a CO2 monitor on my desk. It beeps whenever ppmgt1000.,575,13252
1728,18,7,2022,About twice as much useful mass to orbit as rest of Earth combined,1018,20686
1729,18,7,2022,Absolutely,364,10093
1730,18,7,2022,"More accurate word is âpropellantâ, rather than âfuelâ. Starship is 78% liquid oxygen, 22% fuel.Propellant cost is of primary importance for a fully reusable rocket, so reusable rockets want high thrust, as thrust below T/W of 1 is irrelevant.",371,5320
1731,18,7,2022,I use this example a lot,1487,44003
1732,18,7,2022,"Starlink bandwidth varies a lot, depending on user terminal density amp time of day. Thatâs why the long wait in some areas.Throughput is roughly linear with total V1 satellites in operation. V2 satellites are at least 5 times better conservative estimate than V1.",208,3814
1733,18,7,2022,Starlink is a gamechanger for remote locations,1349,35733
1734,18,7,2022,They should keep running,1572,33242
1735,19,7,2022,Exactly,317,6752
1736,19,7,2022,One of the best features of Model X,7399,107597
1737,19,7,2022,Teslas are the most made-in-USA vehicles,2790,44952
1738,19,7,2022,Total scam,481,7236
1739,19,7,2022,My calves are bigger tho,246,7762
1740,19,7,2022,Congrats to Tesla Fremont  Giga Nevada for making their 2 millionth car,6420,112247
1741,19,7,2022,Please vote your shares with Tesla,3040,34370
1742,19,7,2022,Yeah,314,10227
1743,19,7,2022,Itâs a start. About 1000 times more mass to orbit per year will be needed to make life multiplanetary.,1072,19050
1744,19,7,2022,Already did it,3167,85713
1745,19,7,2022,"To think that Fremont was just a derelict building amp Giga Nevada was just rocks amp bushes when startedCalifornia used to have a dozen car factories. NUMMI was last to close. Now, Tesla Fremont is the biggest car factory in North America",2485,39120
1746,20,7,2022,Earth is basically empty of humans,3754,61108
1747,20,7,2022,Yes,257,5974
1748,20,7,2022,Haha true,1061,42461
1749,21,7,2022,True,281,5899
1750,21,7,2022,"Tbh, itâs good motivation to work out, eat healthier amp maybe take my shirt off outside more than once a year haha",3108,103867
1751,21,7,2022,"Congrats on an incredible company with Airbnb, now for Book 2",496,15932
1752,21,7,2022,Upgrades,2001,24269
1753,21,7,2022,Sounds bad,226,5806
1754,21,7,2022,"Is this the real lifeIs this just fantasyCaught in a landside,No escape from reality",2954,53647
1755,21,7,2022,16 years ago,194,4838
1756,22,7,2022,Congrats to SpaceX team on record number of launches,3044,46620
1757,22,7,2022,Optimus Primed,19717,270124
1758,22,7,2022,Starlink now available in 36 countries,6824,71631
1759,22,7,2022,"Iâm rubber, theyâre glue",178,2848
1760,22,7,2022,Yup,127,3154
1761,22,7,2022,Interesting. Smart move by China. Expendable rockets have no future.,595,13320
1762,23,7,2022,Tough times,1464,46239
1763,23,7,2022,Major volcanic eruptions are underappreciated as civilizational risks,426,8980
1764,23,7,2022,Excited to work with Tesla Service to enable same-hour service as often as possible Applying Formula 1 pit crew techniques to Teslas.,6722,107985
1765,23,7,2022,"Service turns on next month, which is same time required to deliver a user terminal, so order now at",325,4963
1766,24,7,2022,The dark origin of the lemming mass suicide myth â,3431,40957
1767,24,7,2022,"Self-driving electric cars will be all that matters. Gas car without autonomy will be like riding a horse amp using a flip phone. That still happens, but itâs niche.",780,7437
1768,24,7,2022,Software is the key to the future,1301,10015
1769,24,7,2022,Ferdinand PiÃch had 13 kids,214,4709
1770,24,7,2022,Falcon rising through fog,1081,31629
1771,24,7,2022,Schadenfreude oder Schatzifreude,1227,29721
1772,24,7,2022,Schatzenfreude,99,3510
1773,24,7,2022,Falcon over the moon,1814,50059
1774,24,7,2022,Gehalt und Gestalt,3161,63538
1775,24,7,2022,Great thread,290,11686
1776,24,7,2022,Odd,94,1900
1777,24,7,2022, indeed,64,1248
1778,24,7,2022,Maybe end of this week. Team is working hard on it.,143,2462
1779,24,7,2022,From SJM,3007,37023
1780,24,7,2022,Yes,1174,36403
1781,24,7,2022,Deep history memes rock,121,2591
1782,24,7,2022,Should be a major improvement with respect to complex left turns,140,2881
1783,25,7,2022,"The amount of attention on me has gone supernova, which super sucks. Unfortunately, even trivial articles about me generate a lot of clicks :Will try my best to be heads down focused on doing useful things for civilization.",20460,386093
1784,25,7,2022,"Yeah, that was Sergey and me yesterday afternoon",3510,117467
1785,25,7,2022,All Teslas come with a free karaoke app,12715,214557
1786,25,7,2022,Das Baby would be a hit,1301,30797
1787,25,7,2022,The media is a click-seeking machine dressed up as a truth-seeking machine,1090,8327
1788,25,7,2022,"______, ______ your  are on ",1324,19550
1789,25,7,2022,Sure seems that way,139,4558
1790,25,7,2022,The real problem here is that  has zero journalistic integrity,1063,15277
1791,25,7,2022,A picture is worth 1000 tweets,617,13450
1792,25,7,2022,Mostly just that the media is a click maximizing machine and a story involving me gets a lot of clicks,440,8091
1793,25,7,2022,"Single-piece casting reduces weight, greatly simplifies factory, increases ride quality amp reduces road noise",5981,72527
1794,25,7,2022,What video games have you enjoyed most over past year or two,11285,226292
1795,25,7,2022,More evidence for the simulation,1527,35957
1796,25,7,2022,Movie idea: Boss Baby meets Das BootDas Baby â âHijinks on the High Seasâ,4086,76283
1797,25,7,2022,Lmaooo absolutely ,161,4881
1798,25,7,2022,Nope,231,7187
1799,25,7,2022,"Call them out on it, I guess. WSJ is supposed to have a high standard for journalism and, right now, they are way sub tabloid.WSJ should be running stories that actually matter to their readers and have solid factual basis, not third-party random hearsay.",1286,12820
1800,25,7,2022,"WSJ has run so many bs hit pieces on me and Tesla Iâve lost count Itâs embarrassing for them, frankly.They once wrote an article saying FBI was about to arrest me, so I called FBI to ask whatâs up and they said WSJ article was total bs.Just more shortseller fud.",2795,26238
